XOXO*X*X
*XO*X**O
OO**OXOO
**X*O**O
XXX**XOX
X*X*O*OX
XX**XX*O
XXOXX**O
Node,Depth,Value,Alpha,Beta
c3,2,96,96,270
d2,3,67,96,270
c3,2,96,96,270
g2,3,68,96,270
c3,2,96,96,270
b4,3,67,96,270
c3,2,96,96,270
d4,3,92,96,270
c3,2,96,96,270
f4,3,76,96,270
c3,2,96,96,270
g4,3,89,96,270
c3,2,96,96,270
d5,3,86,96,270
c3,2,96,96,270
e5,3,86,96,270
c3,2,96,96,270
f6,3,77,96,270
c3,2,96,96,270
d7,3,83,96,270
c3,2,96,96,270
a8,3,177,96,270
c3,2,177,177,270
d3,1,177,54,177
a4,2,-Infinity,54,177
e1,3,115,54,177
a4,2,115,115,177
a2,3,81,115,177
a4,2,115,115,177
d2,3,86,115,177
a4,2,115,115,177
c3,3,96,115,177
a4,2,115,115,177
b4,3,86,115,177
a4,2,115,115,177
f4,3,95,115,177
a4,2,115,115,177
d5,3,105,115,177
a4,2,115,115,177
e5,3,105,115,177
a4,2,115,115,177
f6,3,96,115,177
a4,2,115,115,177
d7,3,102,115,177
a4,2,115,115,177
d3,1,115,54,115
g4,2,-Infinity,54,115
e1,3,114,54,115
g4,2,114,114,115
a2,3,86,114,115
g4,2,114,114,115
d2,3,91,114,115
g4,2,114,114,115
g2,3,92,114,115
g4,2,114,114,115
c3,3,101,114,115
g4,2,114,114,115
b4,3,91,114,115
g4,2,114,114,115
f4,3,100,114,115
g4,2,114,114,115
d5,3,110,114,115
g4,2,114,114,115
e5,3,112,114,115
g4,2,114,114,115
f6,3,101,114,115
g4,2,114,114,115
a8,3,201,114,115
g4,2,201,114,115
d3,1,115,54,115
d5,2,-Infinity,54,115
e1,3,125,54,115
d5,2,125,54,115
d3,1,115,54,115
e5,2,-Infinity,54,115
e1,3,125,54,115
e5,2,125,54,115
d3,1,115,54,115
c7,2,-Infinity,54,115
e1,3,185,54,115
c7,2,185,54,115
d3,1,115,54,115
a8,2,-Infinity,54,115
e1,3,50,54,115
a8,2,50,54,115
a2,3,16,54,115
a8,2,50,54,115
d2,3,21,54,115
a8,2,50,54,115
c3,3,31,54,115
a8,2,50,54,115
b4,3,21,54,115
a8,2,50,54,115
f4,3,30,54,115
a8,2,50,54,115
d5,3,40,54,115
a8,2,50,54,115
e5,3,40,54,115
a8,2,50,54,115
f6,3,31,54,115
a8,2,50,54,115
d7,3,37,54,115
a8,2,50,54,115
d3,1,50,54,115
root,0,54,54,Infinity
b4,1,Infinity,54,Infinity
e1,2,-Infinity,54,Infinity
d2,3,81,54,Infinity
e1,2,81,81,Infinity
c3,3,91,81,Infinity
e1,2,91,91,Infinity
d3,3,98,91,Infinity
e1,2,98,98,Infinity
f4,3,90,98,Infinity
e1,2,98,98,Infinity
d5,3,100,98,Infinity
e1,2,100,100,Infinity
e5,3,100,100,Infinity
e1,2,100,100,Infinity
f6,3,91,100,Infinity
e1,2,100,100,Infinity
d7,3,97,100,Infinity
e1,2,100,100,Infinity
a8,3,191,100,Infinity
e1,2,191,191,Infinity
b4,1,191,54,191
a2,2,-Infinity,54,191
e1,3,166,54,191
a2,2,166,166,191
c3,3,99,166,191
a2,2,166,166,191
d3,3,160,166,191
a2,2,166,166,191
a4,3,154,166,191
a2,2,166,166,191
f4,3,146,166,191
a2,2,166,166,191
d5,3,156,166,191
a2,2,166,166,191
e5,3,164,166,191
a2,2,166,166,191
f6,3,147,166,191
a2,2,166,166,191
d7,3,153,166,191
a2,2,166,166,191
a8,3,247,166,191
a2,2,247,166,191
b4,1,191,54,191
g2,2,-Infinity,54,191
e1,3,120,54,191
g2,2,120,120,191
d2,3,91,120,191
g2,2,120,120,191
c3,3,101,120,191
g2,2,120,120,191
d3,3,106,120,191
g2,2,120,120,191
f4,3,100,120,191
g2,2,120,120,191
g4,3,113,120,191
g2,2,120,120,191
d5,3,76,120,191
g2,2,120,120,191
e5,3,118,120,191
g2,2,120,120,191
f6,3,101,120,191
g2,2,120,120,191
d7,3,107,120,191
g2,2,120,120,191
a8,3,201,120,191
g2,2,201,120,191
b4,1,191,54,191
c3,2,-Infinity,54,191
e1,3,111,54,191
c3,2,111,111,191
a2,3,77,111,191
c3,2,111,111,191
d2,3,96,111,191
c3,2,111,111,191
d3,3,105,111,191
c3,2,111,111,191
d4,3,107,111,191
c3,2,111,111,191
f4,3,91,111,191
c3,2,111,111,191
d5,3,101,111,191
c3,2,111,111,191
e5,3,109,111,191
c3,2,111,111,191
f6,3,92,111,191
c3,2,111,111,191
d7,3,98,111,191
c3,2,111,111,191
a8,3,192,111,191
c3,2,192,111,191
b4,1,191,54,191
d3,2,-Infinity,54,191
e1,3,104,54,191
d3,2,104,104,191
d2,3,75,104,191
d3,2,104,104,191
c3,3,109,104,191
d3,2,109,109,191
a4,3,86,109,191
d3,2,109,109,191
d4,3,94,109,191
d3,2,109,109,191
f4,3,84,109,191
d3,2,109,109,191
d5,3,102,109,191
d3,2,109,109,191
e5,3,102,109,191
d3,2,109,109,191
b6,3,76,109,191
d3,2,109,109,191
f6,3,85,109,191
d3,2,109,109,191
d7,3,91,109,191
d3,2,109,109,191
a8,3,185,109,191
d3,2,185,185,191
b4,1,185,54,185
a4,2,-Infinity,54,185
e1,3,100,54,185
a4,2,100,100,185
a2,3,66,100,185
a4,2,100,100,185
d2,3,71,100,185
a4,2,100,100,185
c3,3,81,100,185
a4,2,100,100,185
d3,3,94,100,185
a4,2,100,100,185
f4,3,80,100,185
a4,2,100,100,185
d5,3,90,100,185
a4,2,100,100,185
e5,3,98,100,185
a4,2,100,100,185
f6,3,81,100,185
a4,2,100,100,185
d7,3,87,100,185
a4,2,100,100,185
b4,1,100,54,100
g4,2,-Infinity,54,100
e1,3,97,54,100
g4,2,97,97,100
d2,3,68,97,100
g4,2,97,97,100
c3,3,78,97,100
g4,2,97,97,100
d3,3,77,97,100
g4,2,97,97,100
f4,3,77,97,100
g4,2,97,97,100
d5,3,87,97,100
g4,2,97,97,100
e5,3,89,97,100
g4,2,97,97,100
f6,3,78,97,100
g4,2,97,97,100
a8,3,178,97,100
g4,2,178,97,100
b4,1,100,54,100
e5,2,-Infinity,54,100
e1,3,102,54,100
e5,2,102,54,100
b4,1,100,54,100
b6,2,-Infinity,54,100
e1,3,182,54,100
b6,2,182,54,100
b4,1,100,54,100
d6,2,-Infinity,54,100
e1,3,104,54,100
d6,2,104,54,100
b4,1,100,54,100
c7,2,-Infinity,54,100
e1,3,162,54,100
c7,2,162,54,100
b4,1,100,54,100
a8,2,-Infinity,54,100
e1,3,27,54,100
a8,2,27,54,100
d2,3,-2,54,100
a8,2,27,54,100
c3,3,8,54,100
a8,2,27,54,100
d3,3,21,54,100
a8,2,27,54,100
f4,3,7,54,100
a8,2,27,54,100
d5,3,17,54,100
a8,2,27,54,100
e5,3,25,54,100
a8,2,27,54,100
f6,3,8,54,100
a8,2,27,54,100
d7,3,14,54,100
a8,2,27,54,100
b4,1,27,54,100
root,0,54,54,Infinity
f4,1,Infinity,54,Infinity
e1,2,-Infinity,54,Infinity
a2,3,85,54,Infinity
e1,2,85,85,Infinity
d2,3,98,85,Infinity
e1,2,98,98,Infinity
c3,3,100,98,Infinity
e1,2,100,100,Infinity
d3,3,107,100,Infinity
e1,2,107,107,Infinity
b4,3,90,107,Infinity
e1,2,107,107,Infinity
d4,3,101,107,Infinity
e1,2,107,107,Infinity
d5,3,109,107,Infinity
e1,2,109,109,Infinity
e5,3,109,109,Infinity
e1,2,109,109,Infinity
f6,3,100,109,Infinity
e1,2,109,109,Infinity
d7,3,106,109,Infinity
e1,2,109,109,Infinity
g7,3,69,109,Infinity
e1,2,109,109,Infinity
a8,3,200,109,Infinity
e1,2,200,200,Infinity
f4,1,200,54,200
a2,2,-Infinity,54,200
e1,3,175,54,200
a2,2,175,175,200
d2,3,162,175,200
a2,2,175,175,200
c3,3,108,175,200
a2,2,175,175,200
d3,3,169,175,200
a2,2,175,175,200
a4,3,163,175,200
a2,2,175,175,200
d4,3,157,175,200
a2,2,175,175,200
d5,3,165,175,200
a2,2,175,175,200
e5,3,173,175,200
